"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","status","newaddress","dogs","parking","wifi"
"1688","6K0BxGshBD5JeSKEV6vfrw","CrossFit","5103 Forsyth Commerce Rd","Orlando","FL","32807",28.5612,-81.2907,4.5,15,1,"Trainers, Active Life, Fitness & Instruction, Gyms, Boot Camps","blue","FL, Orlando, 5103 Forsyth Commerce Rd",NA,"True",NA
"1689","FpaPgJdMJPTGHpao2Tp46w","CrossFit","125 West Fairbanks Ave","Winter Park","FL","32789",28.5932,-81.3509,5,9,1,"Gyms, Boot Camps, Active Life, Interval Training Gyms, Fitness & Instruction, Trainers","blue","FL, Winter Park, 125 West Fairbanks Ave",NA,"False",NA
"1690","hHQvqelHK0Gklkb3I04xeQ","CorePower Yoga","200 Alewife Brook Pkwy","Cambridge","MA","02138",42.3909,-71.1394,4.5,36,1,"Gyms, Active Life, Fitness & Instruction, Yoga","blue","MA, Cambridge, 200 Alewife Brook Pkwy",NA,"True",NA
"1691","rPsMptTbsorNRlecqVTK3w","Anytime Fitness","4446 Curry Ford Rd","Orlando","FL","32812",28.5229,-81.3288,4,8,1,"Trainers, Active Life, Fitness & Instruction, Gyms","blue","FL, Orlando, 4446 Curry Ford Rd","False","False",NA
"1692","gc8rjkkDhhwt7up_TlJ9Bw","[solidcore] Decatur","150 East Ponce De Leon Ave","Decatur","GA","30030",33.7759,-84.2951,5,11,1,"Active Life, Pilates, Trainers, Gyms, Boot Camps, Fitness & Instruction","blue","GA, Decatur, 150 East Ponce De Leon Ave","False","True",NA
"1693","UL-1RKiCuLdKhc8shU3CEg","ROC House Women's Fitness Spa","3402 Piedmont Rd","Atlanta","GA","30305",33.8475,-84.3739,4.5,23,0,"Gyms, Fitness & Instruction, Hair Salons, Beauty & Spas, Active Life, Day Spas","black","GA, Atlanta, 3402 Piedmont Rd",NA,"True",NA
"1694","S_lc1Ov9olGtDEn038bwcA","Dorchester YMCA","776 Washington St","Dorchester","MA","02124",42.2847,-71.0709,3.5,11,1,"Child Care & Day Care, Gyms, Fitness & Instruction, Active Life, Local Services, Sports Clubs","blue","MA, Dorchester, 776 Washington St","False","True",NA
"1695","V8RhDsO5V9m2LQQrlOBapA","Green Microgym","1237 NE Alberta St","Portland","OR","97211",45.5592,-122.6529,4.5,19,0,"Fitness & Instruction, Gyms, Trainers, Active Life","black","OR, Portland, 1237 NE Alberta St",NA,"False",NA
"1696","2K9i950zor9kz1MTNlGbng","Wow! Work Out World","285 Middlesex Ave","Medford","MA","02155",42.4123,-71.0791,2.5,21,0,"Gyms, Yoga, Trainers, Active Life, Fitness & Instruction","black","MA, Medford, 285 Middlesex Ave",NA,"False",NA
"1697","zZm4L1gyfZ1rRcf1BjoSpA","CrossFit","410 Pressler St","Austin","TX","78703",30.2723,-97.7614,5,24,1,"Interval Training Gyms, Active Life, Fitness & Instruction, Trainers, Gyms","blue","TX, Austin, 410 Pressler St",NA,"False",NA
"1698","vlongGpje25LSSITIUtusg","CrossFit","1242 Booth St NW","Atlanta","GA","30318",33.7883,-84.4179,5,13,0,"Gyms, Fitness & Instruction, Boot Camps, Active Life, Trainers","black","GA, Atlanta, 1242 Booth St NW",NA,"False",NA
"1699","xykCp1Klamwr-7wnmb9eTQ","East Side Athletic Club","9100 SE Sunnyside Rd","Clackamas","OR","97015",45.4327,-122.57,4,23,1,"Fitness & Instruction, Beauty & Spas, Physical Therapy, Gyms, Active Life, Massage, Health & Medical","blue","OR, Clackamas, 9100 SE Sunnyside Rd",NA,"True","u'free'"
"1700","1IhvJwYuixUUXFL0PUb0YA","CorePower Yoga","1119 Commonwealth Ave","Boston","MA","02215",42.3517,-71.126,4.5,34,1,"Fitness & Instruction, Active Life, Yoga, Gyms","blue","MA, Boston, 1119 Commonwealth Ave",NA,"True",NA
"1701","r4fSArtSBn475Lo3IB-ijA","Steve Nash Sports Club","815 Park Royal N","West Vancouver","BC","V7T 1H9",49.328,-123.1379,2,5,0,"Sports Clubs, Trainers, Gyms, Active Life, Fitness & Instruction","black","BC, West Vancouver, 815 Park Royal N",NA,"False",NA
"1702","xeRoUchTQ7EI-tCysF_kCQ","iLoveKickboxing","1825 SE 164th Ave, Ste 120","Vancouver","WA","98683",45.607,-122.5019,4,25,0,"Martial Arts, Muay Thai, Boxing, Boot Camps, Kickboxing, Active Life, Fitness & Instruction, Gyms","black","WA, Vancouver, 1825 SE 164th Ave, Ste 120","False","False",NA
"1703","Nc6xgkabbIw36l8wi0pFcg","Youfit Health Clubs","2847 S Orange Ave","Orlando","FL","32806",28.511,-81.3758,3.5,21,1,"Trainers, Fitness & Instruction, Active Life, Gyms","blue","FL, Orlando, 2847 S Orange Ave",NA,"False",NA
"1704","qHzqzUkR0d-TzDQIW265qw","Fuzion Sports Club","300 Turnpike St","Canton","MA","02021",42.1765,-71.1121,3,8,0,"Fitness & Instruction, Active Life, Gyms","black","MA, Canton, 300 Turnpike St",NA,"False",NA
"1705","Eo0WJJ8-8fIz3po9P_J8wA","Orangetheory Fitness","3905 SW 117th Ave, Ste H","Beaverton","OR","97005",45.4908,-122.7986,5,24,1,"Fitness & Instruction, Trainers, Active Life, Boot Camps, Gyms","blue","OR, Beaverton, 3905 SW 117th Ave, Ste H",NA,"False",NA
"1706","6O3naVAWpkMIuOTK3_UA4g","Equinox Dartmouth","131 Dartmouth St","Boston","MA","02116",42.347,-71.0754,3.5,134,1,"Beauty & Spas, Sports Wear, Shopping, Fitness & Instruction, Active Life, Sporting Goods, Trainers, Gyms, Fashion, Day Spas, Sports Clubs","blue","MA, Boston, 131 Dartmouth St",NA,"True",NA
"1707","b5zynzQTz09m7PomZTsihg","Wildwood Athletic Club","2300 Windy Ridge Pkwy SE, Ste 82B","Atlanta","GA","30339",33.906,-84.4602,4,5,0,"Gyms, Active Life, Fitness & Instruction, Trainers","black","GA, Atlanta, 2300 Windy Ridge Pkwy SE, Ste 82B",NA,"False",NA
"1708","2jtbgEqhxrpXAZUUnM6sfQ","All-Star Fusion","1321 NE 76th St, Ste 3C","Vancouver","WA","98665",45.6766,-122.6559,4,5,0,"Dance Schools, Dance Studios, Preschools, Child Care & Day Care, Education, Fitness & Instruction, Active Life, Specialty Schools, Local Services, Sports Clubs, Gyms","black","WA, Vancouver, 1321 NE 76th St, Ste 3C",NA,"False",NA
"1709","qP490HDeKfwDqMDGeTFS1Q","Orangetheory Fitness","4932 W. SR 46.","Sanford","FL","32771",28.8119,-81.3432,4.5,6,1,"Fitness & Instruction, Active Life, Boot Camps, Trainers, Gyms","blue","FL, Sanford, 4932 W. SR 46.",NA,"False",NA
"1710","Sf42vkbOzq4r8Lk6N7-ndQ","Gold's Gym","7733 Turkey Lake Rd","Orlando","FL","32819",28.4529,-81.4766,4,72,0,"Active Life, Trainers, Fitness & Instruction, Gyms, Yoga","black","FL, Orlando, 7733 Turkey Lake Rd",NA,"False",NA
"1711","re6qxSzaQ4HHmYY47jwNNw","Lifted","149 North St","Boston","MA","02109",42.3628,-71.054,5,7,0,"Fitness & Instruction, Active Life, Gyms, Trainers","black","MA, Boston, 149 North St",NA,"False",NA
"1712","JaB5K-MKxRGGHZOVsDBFhw","Gold's Gym","4161 Dawson Street","Burnaby","BC","V5C 4B3",49.2649,-123.0128,3,19,0,"Fitness & Instruction, Trainers, Active Life, Gyms","black","BC, Burnaby, 4161 Dawson Street",NA,"False",NA
"1713","Hc_sJ1HSe2cKvLM7RJY1fA","Gold's Gym","6001 Middle Fiskville Rd, Ste 100","Austin","TX","78752",30.3226,-97.7094,3,92,1,"Fitness & Instruction, Gyms, Trainers, Active Life, Yoga","blue","TX, Austin, 6001 Middle Fiskville Rd, Ste 100","False","True",NA
"1714","A9_lJui-EpLVwYHjrSG8Og","Club 16 Trevor Linden Fitness","7155 Kingsway, Suite 300","Burnaby","BC","V5E 2V1",49.2176,-122.9553,3,29,1,"Active Life, Trainers, Gyms, Fitness & Instruction","blue","BC, Burnaby, 7155 Kingsway, Suite 300",NA,"False",NA
"1715","xX1lf-bh9HNR7s9zgcYqGw","BodyPlex Atlanta","215 Peachtree St","Atlanta","GA","30303",33.7601,-84.3871,2.5,5,0,"Active Life, Gyms, Trainers, Fitness & Instruction","black","GA, Atlanta, 215 Peachtree St",NA,"False",NA
"1716","l40ILWcBfPjVYZVvNcY4kA","Urban Active Fitness","3535 Peachtree Rd NE","Atlanta","GA","30326",33.8518,-84.3583,2.5,30,0,"Gyms, Active Life, Fitness & Instruction","black","GA, Atlanta, 3535 Peachtree Rd NE",NA,"False",NA
"1717","1M5SWlhPLNmEYUmZRwsekg","Eastside Fitness","5788 Fraser Street","Vancouver","BC","V5W 2Z5",49.232,-123.0906,5,7,1,"Fitness & Instruction, Yoga, Gyms, Dance Studios, Trainers, Active Life","blue","BC, Vancouver, 5788 Fraser Street",NA,"False",NA
"1718","dMpuWZ0eNHrIIoFxU4V7Bw","Club 16 Trevor Linden Fitness","130-1100 Lonsdale Avenue","North Vancouver","BC","V7M 2H1",49.318,-123.0722,2.5,23,1,"Gyms, Active Life, Fitness & Instruction, Sports Clubs","blue","BC, North Vancouver, 130-1100 Lonsdale Avenue",NA,"True",NA
"1719","taTKBaqZBk3_UMNIbwyAhQ","Planet Fitness","6532 Riverside Dr","Dublin","OH","43017",40.1011,-83.1106,3,9,0,"Beauty & Spas, Tanning, Active Life, Gyms, Fitness & Instruction, Trainers","black","OH, Dublin, 6532 Riverside Dr",NA,"False",NA
"1720","X56Ux7aIH5unDZfkepUZ_w","Boston Ultimate Fitness","33 Harrison Ave, Fl 7","Boston","MA","02111",42.3516,-71.0614,5,9,1,"Fitness & Instruction, Shopping, Martial Arts, Active Life, Sporting Goods, Gyms","blue","MA, Boston, 33 Harrison Ave, Fl 7",NA,"False",NA
"1721","aRumCppIB5nMDT5BvQR7Xg","Quickfit Fitness Studio","2835 Pearl St, Ste C","Boulder","CO","80301",40.0232,-105.2571,2.5,7,1,"Active Life, Medical Spas, Fitness & Instruction, Beauty & Spas, Nutritionists, Gyms, Weight Loss Centers, Health & Medical","blue","CO, Boulder, 2835 Pearl St, Ste C",NA,"False",NA
"1722","vc2Bum2KWfN1ZvHpROBM9Q","Gregory Gymnasium","2101 Speedway","Austin","TX","78712",30.2842,-97.7365,4,40,1,"Fitness & Instruction, Swimming Pools, Active Life, Gyms","blue","TX, Austin, 2101 Speedway",NA,"True",NA
"1723","O1O0c1aPECSS-ha8yDPTQw","LA Fitness","4792 S Kirkman Rd","Orlando","FL","32811",28.4923,-81.4608,2,56,1,"Swimming Pools, Yoga, Gyms, Active Life, Sports Clubs, Basketball Courts, Fitness & Instruction, Trainers","blue","FL, Orlando, 4792 S Kirkman Rd",NA,"True",NA
"1724","CMCe6O5-tYAzMvIfl9KWeA","Anytime Fitness","707 W Hwy 290","Dripping Springs","TX","78620",30.1922,-98.0983,3,8,1,"Active Life, Fitness & Instruction, Trainers, Gyms","blue","TX, Dripping Springs, 707 W Hwy 290",NA,"False",NA
"1725","YXJrbM8eT-HFhKs8k-diog","Anytime Fitness","5115 NE 82nd Ave, Suite 101","Vancouver","WA","98662",45.6601,-122.5885,2.5,8,0,"Martial Arts, Gyms, Active Life, Fitness & Instruction, Trainers","black","WA, Vancouver, 5115 NE 82nd Ave, Suite 101",NA,"False",NA
"1726","AEkLw1YKRsoOpHaHclVXiA","VIM Fitness","350 Massachusetts Ave","Cambridge","MA","02139",42.3627,-71.0992,3.5,56,1,"Active Life, Gyms, Day Spas, Hair Salons, Trainers, Skin Care, Massage, Beauty & Spas, Pilates, Fitness & Instruction","blue","MA, Cambridge, 350 Massachusetts Ave",NA,"True",NA
"1727","wTBid_bYRigHAl6vNHYeOQ","The Children's Gym","1625 NE Sandy Blvd","Portland","OR","97232",45.5251,-122.649,4.5,17,1,"Summer Camps, Fitness & Instruction, Kids Activities, Education, Gyms, Active Life","blue","OR, Portland, 1625 NE Sandy Blvd",NA,"False",NA
"1728","aChuHd3Sozwc0LhUVKJ_mw","Old Colony YMCA","445 Central St","Stoughton","MA","02072",42.1318,-71.0822,3,15,1,"Gyms, Fitness & Instruction, Child Care & Day Care, Local Services, Summer Camps, Active Life","blue","MA, Stoughton, 445 Central St",NA,"True",NA
"1729","VX_6_e_2ZdBnFtVKDqSFRg","South Shore Sports and Muscular Therapy","300 Congress St, Ste 202","Quincy","MA","02169",42.2345,-71.015,3,5,1,"Active Life, Health & Medical, Gyms, Physical Therapy, Fitness & Instruction","blue","MA, Quincy, 300 Congress St, Ste 202",NA,"False",NA
"1730","e0Z6fkUKPFDOVmuiB54SHQ","Anytime Fitness","2525 W Anderson Ln, Bldg 3, Ste 100, Northcross Mall","Austin","TX","78757",30.3546,-97.7331,3.5,26,1,"Gyms, Fitness & Instruction, Trainers, Active Life","blue","TX, Austin, 2525 W Anderson Ln, Bldg 3, Ste 100, Northcross Mall","False","True",NA
"1731","AreDTM29VkGI_kTmLTkUTg","All City Athletics","130 West Hastings Street","Vancouver","BC","V6B 1G9",49.2818,-123.1086,4.5,7,1,"Gyms, Boxing, Active Life, Fitness & Instruction, Trainers","blue","BC, Vancouver, 130 West Hastings Street",NA,"False",NA
"1732","XVlWxsNZugdF0GxyOEhsyA","Angel's Boot Camp & Essential Health","5749 NW Cornelius Pass Rd","Hillsboro","OR","97124",45.5609,-122.8985,5,16,1,"Yoga, Trainers, Boot Camps, Gyms, Fitness & Instruction, Cardio Classes, Active Life","blue","OR, Hillsboro, 5749 NW Cornelius Pass Rd",NA,"True",NA
"1733","v92V2htRDPRe76RxRXz-NA","Fitness Together","271 Main St","Charlestown","MA","02129",42.3773,-71.0665,5,20,1,"Active Life, Physical Therapy, Trainers, Fitness & Instruction, Gyms, Health & Medical","blue","MA, Charlestown, 271 Main St","True","True",NA
"1734","N3TtZroRJ_bEqnQcuAa93A","DiHard Fitness","58 Pulaski St","Peabody","MA","01960",42.5412,-70.9237,4,5,1,"Gyms, Fitness & Instruction, Trainers, Active Life","blue","MA, Peabody, 58 Pulaski St",NA,"False",NA
"1735","eSb7DhwnsItbmJMiJ3gihA","Planet Fitness","5 Middlesex Ave, Ste 203","Somerville","MA","02145",42.3915,-71.0817,3,44,0,"Fitness & Instruction, Active Life, Gyms","black","MA, Somerville, 5 Middlesex Ave, Ste 203",NA,"False",NA
"1736","NKYtcNQy8NOlaixIx7Qv1A","Ron Zalko Fitness & Yoga","1807 W 1st Avenue","Vancouver","BC","V6J 1G5",49.2708,-123.1464,3,58,1,"Pilates, Active Life, Yoga, Gyms, Fitness & Instruction, Trainers, Sports Clubs","blue","BC, Vancouver, 1807 W 1st Avenue",NA,"True",NA
"1737","L-XxzyEBOGnshXc5ntp6tw","HOTWORX - Orlando","11650 University Blvd-2","Orlando","FL","32817",28.5971,-81.2184,5,5,1,"Gyms, Fitness & Instruction, Interval Training Gyms, Pilates, Yoga, Active Life","blue","FL, Orlando, 11650 University Blvd-2","False","False",NA
"1738","dhqjKNBoRK-cT9EVG_clFw","CrossFit","200 Permalume Pl NW","Atlanta","GA","30318",33.8024,-84.4293,4.5,11,0,"Fitness & Instruction, Active Life, Health & Medical, Gyms, Interval Training Gyms","black","GA, Atlanta, 200 Permalume Pl NW",NA,"True",NA
"1739","SjxIC2eNzFOBT-fJPpIJ6Q","24 Hour Fitness","10052 SE Washington St","Portland","OR","97216",45.5153,-122.5595,2.5,83,1,"Fitness & Instruction, Trainers, Active Life, Sports Clubs, Gyms","blue","OR, Portland, 10052 SE Washington St",NA,"True",NA
"1740","vOx_hCAGeA-lOlb8GyAH2A","Waterfront Fitness","SW Bond Ave","Portland","OR","97239",45.4989,-122.6712,4,10,0,"Active Life, Fitness & Instruction, Trainers, Gyms, Boot Camps","black","OR, Portland, SW Bond Ave",NA,"False",NA
"1741","cZCEFCMFbU24kVHmIBpobg","Beacon Hill Athletic Club","1089 Washington St","Newton","MA","02465",42.3501,-71.218,3.5,18,0,"Fitness & Instruction, Gyms, Active Life","black","MA, Newton, 1089 Washington St",NA,"True",NA
"1742","7axxk_FcBqLlipAEk84CzQ","9 Round","1655 28th St","Boulder","CO","80301",40.0159,-105.2593,4,9,1,"Gyms, Active Life, Trainers, Fitness & Instruction, Boxing","blue","CO, Boulder, 1655 28th St","True","True",NA
"1743","gXzJPNLwDsdegW4Lx-e4vg","Hiit Fit Gym","8204 Brodie Ln, Ste 102","Austin","TX","78745",30.2017,-97.839,5,8,0,"Yoga, Martial Arts, Active Life, Gyms, Fitness & Instruction","black","TX, Austin, 8204 Brodie Ln, Ste 102",NA,"False",NA
"1744","LJ8U5ZVnFpF8XNUR7DcUng","The Clubs At Charles River Park","10 Whittier Pl","Boston","MA","02114",42.3656,-71.0678,3,25,1,"Nightlife, Specialty Schools, Swimming Lessons/Schools, Yoga, Health & Medical, Fitness & Instruction, Beauty & Spas, Boot Camps, Swimming Pools, Massage, Gyms, Active Life, Physical Therapy, Trainers, Education","blue","MA, Boston, 10 Whittier Pl",NA,"True",NA
"1745","LI7JRTpqctEnU2di3zLuRA","Boston Sports Clubs","1 Beacon St","Boston","MA","02108",42.3583,-71.0611,2.5,16,0,"Trainers, Gyms, Gymnastics, Fitness & Instruction, Active Life, Sports Clubs","black","MA, Boston, 1 Beacon St",NA,"False",NA
"1746","v95Rm0Lu9Y_w3iRd-YDskg","Faialense Sport Club","1121 Cambridge St","Cambridge","MA","02139",42.3733,-71.0958,4.5,15,1,"Portuguese, Sports Clubs, Fitness & Instruction, Gyms, Active Life, Restaurants","blue","MA, Cambridge, 1121 Cambridge St",NA,"False",NA
"1747","NX_pen_NHQ4_TyRa6VP-RA","Anytime Fitness","2311 SR 524","Cocoa","FL","32926",28.3953,-80.766,3.5,7,1,"Trainers, Gyms, Active Life, Fitness & Instruction","blue","FL, Cocoa, 2311 SR 524",NA,"True",NA
"1748","aCvc15-Jrgvy5dcJDZEaIQ","Great Play of Superior","502 Center Dr","Superior","CO","80027",39.9555,-105.1723,4.5,7,0,"Kids Activities, Summer Camps, Recreation Centers, Fitness & Instruction, Gyms, Active Life","black","CO, Superior, 502 Center Dr",NA,"False",NA
"1749","QMElniFSd2K1ZhEpD_wqrQ","Planet Fitness","1815 Massachusetts Ave","Cambridge","MA","02140",42.3874,-71.119,3.5,25,1,"Gyms, Active Life, Circuit Training Gyms, Fitness & Instruction, Trainers","blue","MA, Cambridge, 1815 Massachusetts Ave",NA,"True",NA
"1750","FV2LbWAvOLENVDNW4t-Iuw","Onnit Gym - Austin, TX","4401 Freidrich Ln, Ste 301","Austin","TX","78744",30.2065,-97.7472,4.5,18,1,"Fashion, Shopping, Sports Wear, Sporting Goods, Fitness & Instruction, Gyms, Vitamins & Supplements, Active Life","blue","TX, Austin, 4401 Freidrich Ln, Ste 301","False","True",NA
"1751","CPQx5yBpmthWCz587C2JJQ","Hollywood Fitness","5223 NE Sandy Blvd","Portland","OR","97213",45.5406,-122.6097,4,83,1,"Gyms, Fitness & Instruction, Active Life","blue","OR, Portland, 5223 NE Sandy Blvd",NA,"True",NA
"1752","YHCW26QWnnM56pWYXnVTew","Emory Woodruff Physical Education Center","600 Asbury Cir","Atlanta","GA","30322",33.7934,-84.3251,3,9,1,"Active Life, Fitness & Instruction, Gyms","blue","GA, Atlanta, 600 Asbury Cir",NA,"True",NA
"1753","1-ve1ptHdIcX-2WxsIarpg","Downtown Orlando YMCA Family Center","433 N Mills Ave","Orlando","FL","32803",28.5487,-81.3636,4.5,56,1,"Fitness & Instruction, Child Care & Day Care, Gyms, Active Life, Education, Specialty Schools, Community Service/Non-Profit, Summer Camps, Swimming Lessons/Schools, Local Services","blue","FL, Orlando, 433 N Mills Ave",NA,"True","u'free'"
"1754","lWXu1Zxh4oNOfjkVCLoeag","Boston Sports Clubs","840 Winter St","Waltham","MA","02451",42.4003,-71.2793,2.5,112,1,"Gyms, Fitness & Instruction, Active Life, Sports Clubs, Trainers","blue","MA, Waltham, 840 Winter St",NA,"True",NA
"1755","c9-o3kLfNlEP1fQA9ZJC5A","Workout Anytime","3752 Cascade Rd SW, Ste 140","Atlanta","GA","30331",33.7233,-84.5113,3,10,1,"Tanning Beds, Fitness & Instruction, Active Life, Gyms, Trainers, Beauty & Spas, Tanning","blue","GA, Atlanta, 3752 Cascade Rd SW, Ste 140","False","True",NA
"1756","Z6rm7gDX_BAaR5bgQ4yu0A","Brick Boston","133 Federal St","Boston","MA","02110",42.3542,-71.0566,4.5,11,0,"Gyms, Active Life, Fitness & Instruction","black","MA, Boston, 133 Federal St",NA,"False",NA
"1757","UD53ctuW9lneGL13N7GoZA","Fitcorp","600 Technology Sq","Cambridge","MA","02139",42.3632,-71.093,3.5,7,0,"Trainers, Active Life, Fitness & Instruction, Gyms","black","MA, Cambridge, 600 Technology Sq",NA,"False",NA
"1758","9fGQeG2Z0Q7PnJTTdCeaZQ","CrossFit","120 Interstate N Pkwy SE, Ste 301","Atlanta","GA","30339",33.902,-84.4639,5,12,1,"Active Life, Gyms, Fitness & Instruction, Interval Training Gyms","blue","GA, Atlanta, 120 Interstate N Pkwy SE, Ste 301",NA,"True",NA
"1759","OAVvO6-eXbdSh-EF_0-Dsg","Pro-Fitness Plus","333 Boston Rd","Billerica","MA","01821",42.5668,-71.2744,2.5,40,1,"Fitness & Instruction, Active Life, Gyms, Trainers","blue","MA, Billerica, 333 Boston Rd",NA,"True",NA
"1760","ZpQp_goKQKj-HfvgQUSIxQ","GO Fitness Italian Village","842 N 4th St, Ste 101","Columbus","OH","43215",39.9803,-82.998,3,10,1,"Fitness & Instruction, Gyms, Active Life, Yoga, Trainers","blue","OH, Columbus, 842 N 4th St, Ste 101",NA,"False",NA
"1761","aCL1bHpxmF_lL1Mv_uwX4w","Esporta Fitness","1980 E Osceola Pkwy","Kissimmee","FL","34743",28.3437,-81.3641,3,14,1,"Fitness & Instruction, Gyms, Trainers, Active Life, Yoga","blue","FL, Kissimmee, 1980 E Osceola Pkwy",NA,"False",NA
"1762","yz3TWsHM_X68BGjgpq9Kjw","Firicano Boxing & Fitness Center","377 Main St","Stoneham","MA","02180",42.4795,-71.1005,4.5,7,1,"Boot Camps, Gyms, Active Life, Trainers, Fitness & Instruction","blue","MA, Stoneham, 377 Main St",NA,"False",NA
"1763","vwYj5kUBosz32n1tA5bkCg","Bay Club Portland","18120 SW Lower Boones Ferry Rd","Tigard","OR","97281",45.3885,-122.7538,3.5,101,1,"Trainers, Swimming Lessons/Schools, Sports Clubs, Active Life, Gyms, Rock Climbing, Specialty Schools, Fitness & Instruction, Education","blue","OR, Tigard, 18120 SW Lower Boones Ferry Rd",NA,"True","u'free'"
"1764","ru8jfhpkhGtPpPel-WcB1Q","Snap Fitness","1000 Marietta St NW, Ste 240","Atlanta","GA","30318",33.7787,-84.4108,4,15,0,"Health & Medical, Weight Loss Centers, Gyms, Trainers, Active Life, Fitness & Instruction","black","GA, Atlanta, 1000 Marietta St NW, Ste 240",NA,"True",NA
"1765","-L8_YN2WY960TDDrSoAG8g","Steve Nash Fitness World","1214 Howe Street","Vancouver","BC","V6Z 1R5",49.2774,-123.1276,2.5,42,0,"Gyms, Fitness & Instruction, Trainers, Active Life, Lakes","black","BC, Vancouver, 1214 Howe Street","False","False",NA
"1766","QYMgI8X2M2otIIG4LClseg","Orangetheory Fitness","397 East Altamonte Dr, Ste 1450","Altamonte Springs","FL","32701",28.6645,-81.3794,3,25,1,"Boot Camps, Active Life, Gyms, Interval Training Gyms, Fitness & Instruction, Trainers","blue","FL, Altamonte Springs, 397 East Altamonte Dr, Ste 1450",NA,"False",NA
"1767","VBPAe6spiX9Gr9AhoMPKHw","Orangetheory Fitness","3055 W Broadway","Vancouver","BC","V6K 2G9",49.2643,-123.173,2.5,6,1,"Gyms, Trainers, Active Life, Fitness & Instruction, Cardio Classes","blue","BC, Vancouver, 3055 W Broadway",NA,"True",NA
"1768","TWJY6Av-9fP3mK_t59TSdA","Soldier City Fitness","1408 Park Commerce Ct","Saint Cloud","FL","34769",28.2446,-81.2661,5,5,1,"Fitness & Instruction, Active Life, Gyms, Trainers, Interval Training Gyms","blue","FL, Saint Cloud, 1408 Park Commerce Ct",NA,"False",NA
"1769","6KvEc9w5EJd3X-oUBRhIpQ","West Suburban YMCA","276 Church St","Newton","MA","02458",42.3545,-71.1914,4,26,1,"Child Care & Day Care, Local Services, Trainers, Day Camps, Education, Active Life, Fitness & Instruction, Specialty Schools, Swimming Lessons/Schools, Gyms, Community Service/Non-Profit, Summer Camps, Swimming Pools","blue","MA, Newton, 276 Church St",NA,"True",NA
"1770","dsg722M5s_oUqE066sfbYA","THE LAGREE STUDIO","15500 West State Hghway 71, Bldg C Ste 150","Bee Caves","TX","78738",30.318,-97.9854,5,11,1,"Trainers, Fitness & Instruction, Meditation Centers, Active Life, Yoga, Gyms, Pilates","blue","TX, Bee Caves, 15500 West State Hghway 71, Bldg C Ste 150",NA,"True",NA
"1771","RdWejmDR5gcGV2CTvhCMrw","StudioX Fitness","2839 SE Stark St","Portland","OR","97214",45.5193,-122.6365,5,55,1,"Pilates, Physical Therapy, Gyms, Boot Camps, Boxing, Health & Medical, Active Life, Fitness & Instruction, Trainers, Nutritionists","blue","OR, Portland, 2839 SE Stark St",NA,"True",NA
"1772","KQ6Q1HPLXepzSObwiXV0IA","Jumpoline Park","13801 N Burnet Rd, Ste 200","Austin","TX","78727",30.4378,-97.6971,3.5,71,0,"Trampoline Parks, Gyms, Fitness & Instruction, Amusement Parks, Recreation Centers, Active Life","black","TX, Austin, 13801 N Burnet Rd, Ste 200",NA,"False",NA
"1773","7knm5NSxKMm3ErOXc-w1AA","UR Fit Wellness Center","10601 Ranch Rd 2222, Ste P","Austin","TX","78730",30.3928,-97.8447,5,5,0,"Boot Camps, Weight Loss Centers, Nutritionists, Trainers, Fitness & Instruction, Active Life, Gyms, Health & Medical","black","TX, Austin, 10601 Ranch Rd 2222, Ste P",NA,"False",NA
"1774","JMLgxR53VlkZ6MT_ZWOpVQ","Orangetheory Fitness","902 NE 6th Ave, Ste 104","Vancouver","WA","98665",45.6797,-122.6674,4.5,33,1,"Circuit Training Gyms, Boot Camps, Gyms, Active Life, Trainers, Fitness & Instruction, Interval Training Gyms","blue","WA, Vancouver, 902 NE 6th Ave, Ste 104","False","True",NA
"1775","LSfWtDmfrh0JarhyY_O1Hg","Gold's Gym","12480 Bee Cave Rd","Bee Cave","TX","78738",30.3074,-97.9354,3,99,1,"Trainers, Yoga, Gyms, Fitness & Instruction, Active Life","blue","TX, Bee Cave, 12480 Bee Cave Rd",NA,"False",NA
"1776","xZuAINgBooRL89hDWM0Q0g","One With Heart","4231 SE Hawthorne Blvd","Portland","OR","97215",45.5122,-122.6187,4.5,24,1,"Active Life, Tai Chi, Child Care & Day Care, Summer Camps, Self-defense Classes, Local Services, Martial Arts, Kids Activities, Fitness & Instruction, Yoga, Gyms","blue","OR, Portland, 4231 SE Hawthorne Blvd",NA,"True",NA
"1777","atE1_v1-godnDX5p20OxDA","CrossFit","12707 Nutty Brown Rd","Austin","TX","78737",30.1984,-97.972,5,8,1,"Active Life, Gyms, Fitness & Instruction, Interval Training Gyms","blue","TX, Austin, 12707 Nutty Brown Rd",NA,"True",NA
"1778","yi0cedsFCcQRBO3zdNjOuw","Wow! Work Out World","1201 Broadway, Ste E101","Saugus","MA","01906",42.4606,-71.0271,2,19,0,"Fitness & Instruction, Trainers, Gyms, Yoga, Active Life","black","MA, Saugus, 1201 Broadway, Ste E101",NA,"False",NA
"1779","ZPaKV3ivfgP32Hv-GrEo-Q","CrossFit","118 Central Park Pl","Sanford","FL","32771",28.8015,-81.3181,5,5,1,"Boot Camps, Interval Training Gyms, Weight Loss Centers, Active Life, Gyms, Health & Medical, Fitness & Instruction","blue","FL, Sanford, 118 Central Park Pl",NA,"False",NA
